iso3,month,year,funding_usd,need_score,inform_risk_score,displaced_monthly,max_severity,lack_coping_capacity,optimal_alloc_usd,shock_flag,allocation_delta_usd,over_under
BHS,2019-01-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-02-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-03-01,2019,19800.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,178685.43,under_allocated
BHS,2019-04-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-05-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-06-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-07-01,2019,0.0,0.056032,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-08-01,2019,0.0,0.08535,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-09-01,2019,1202150.0,0.192233,2.2,1.92,0.6876,3.1,595456.28,1,-606693.72,over_allocated
BHS,2019-10-01,2019,1233277.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,-1034791.57,over_allocated
BHS,2019-11-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BHS,2019-12-01,2019,0.0,0.049248,2.2,1.92,0.0,3.1,198485.43,0,198485.43,under_allocated
BLZ,2019-01-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-02-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-03-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-04-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-05-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-06-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-07-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-08-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-09-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-10-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-11-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BLZ,2019-12-01,2019,0.0,0.211121,3.4,181.08,0.0,5.1,198485.43,0,198485.43,under_allocated
BRB,2019-01-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-02-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-03-01,2019,19800.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,178685.43,under_allocated
BRB,2019-04-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-05-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-06-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-07-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-08-01,2019,0.0,0.031834,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-09-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-10-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-11-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
BRB,2019-12-01,2019,0.0,0.01962,2.1,0.83,0.0,2.6,198485.43,0,198485.43,under_allocated
CRI,2019-01-01,2019,0.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,198485.43,under_allocated
CRI,2019-02-01,2019,1560617.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-1362131.57,over_allocated
CRI,2019-03-01,2019,7711244.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-7512758.57,over_allocated
CRI,2019-04-01,2019,2058603.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-1860117.57,over_allocated
CRI,2019-05-01,2019,3128714.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-2930228.57,over_allocated
CRI,2019-06-01,2019,9459209.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-9260723.57,over_allocated
CRI,2019-07-01,2019,1412374.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-1213888.57,over_allocated
CRI,2019-08-01,2019,0.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,198485.43,under_allocated
CRI,2019-09-01,2019,1336248.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-1137762.57,over_allocated
CRI,2019-10-01,2019,3824916.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,-3626430.57,over_allocated
CRI,2019-11-01,2019,0.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,198485.43,under_allocated
CRI,2019-12-01,2019,0.0,0.067025,2.7,2500.0,0.0,2.2,198485.43,0,198485.43,under_allocated
CUB,2019-01-01,2019,0.0,0.206553,3.4,22.08,0.4246,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-02-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-03-01,2019,2015021.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,-1816535.57,over_allocated
CUB,2019-04-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-05-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-06-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-07-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-08-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-09-01,2019,0.0,0.151864,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-10-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-11-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
CUB,2019-12-01,2019,0.0,0.14508,3.4,22.08,0.0,3.8,198485.43,0,198485.43,under_allocated
DOM,2019-01-01,2019,0.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,198485.43,under_allocated
DOM,2019-02-01,2019,1537363.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-1338877.57,over_allocated
DOM,2019-03-01,2019,6909782.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-6711296.57,over_allocated
DOM,2019-04-01,2019,2058603.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-1860117.57,over_allocated
DOM,2019-05-01,2019,3024976.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-2826490.57,over_allocated
DOM,2019-06-01,2019,4809822.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-4611336.57,over_allocated
DOM,2019-07-01,2019,1412374.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-1213888.57,over_allocated
DOM,2019-08-01,2019,0.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,198485.43,under_allocated
DOM,2019-09-01,2019,1361234.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-1162748.57,over_allocated
DOM,2019-10-01,2019,2849915.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,-2651429.57,over_allocated
DOM,2019-11-01,2019,0.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,198485.43,under_allocated
DOM,2019-12-01,2019,0.0,0.39303,4.4,9504.0,0.0,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-01-01,2019,0.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-02-01,2019,0.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-03-01,2019,140809.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,57676.43,under_allocated
GTM,2019-04-01,2019,400000.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,-201514.57,over_allocated
GTM,2019-05-01,2019,0.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-06-01,2019,40800.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,157685.43,under_allocated
GTM,2019-07-01,2019,1986599.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,-1788113.57,over_allocated
GTM,2019-08-01,2019,0.0,0.353905,5.1,86.58,0.4305,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-09-01,2019,0.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-10-01,2019,0.0,0.347101,5.1,86.58,0.3835,5.0,198485.43,0,198485.43,under_allocated
GTM,2019-11-01,2019,462050.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,-263564.57,over_allocated
GTM,2019-12-01,2019,0.0,0.291577,5.1,86.58,0.0,5.0,198485.43,0,198485.43,under_allocated
GUY,2019-01-01,2019,0.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,198485.43,under_allocated
GUY,2019-02-01,2019,1568169.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-1369683.57,over_allocated
GUY,2019-03-01,2019,6939815.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-6741329.57,over_allocated
GUY,2019-04-01,2019,2158603.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-1960117.57,over_allocated
GUY,2019-05-01,2019,3025142.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-2826656.57,over_allocated
GUY,2019-06-01,2019,5234233.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-5035747.57,over_allocated
GUY,2019-07-01,2019,1412374.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-1213888.57,over_allocated
GUY,2019-08-01,2019,0.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,198485.43,under_allocated
GUY,2019-09-01,2019,1336248.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-1137762.57,over_allocated
GUY,2019-10-01,2019,2849915.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,-2651429.57,over_allocated
GUY,2019-11-01,2019,0.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,198485.43,under_allocated
GUY,2019-12-01,2019,0.0,0.272483,4.1,1942.0,0.0,5.1,198485.43,0,198485.43,under_allocated
HND,2019-01-01,2019,622687.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,-424201.57,over_allocated
HND,2019-02-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-03-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-04-01,2019,2999924.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,-2801438.57,over_allocated
HND,2019-05-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-06-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-07-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-08-01,2019,33034.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,165451.43,under_allocated
HND,2019-09-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-10-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HND,2019-11-01,2019,462050.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,-263564.57,over_allocated
HND,2019-12-01,2019,0.0,0.319751,5.0,15.33,0.0,5.7,198485.43,0,198485.43,under_allocated
HTI,2019-01-01,2019,4981697.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-4783211.57,over_allocated
HTI,2019-02-01,2019,3112571.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-2914085.57,over_allocated
HTI,2019-03-01,2019,1127703.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-929217.57,over_allocated
HTI,2019-04-01,2019,4571806.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-4373320.57,over_allocated
HTI,2019-05-01,2019,9326444.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-9127958.57,over_allocated
HTI,2019-06-01,2019,14114172.0,0.507402,6.1,0.42,0.4021,7.2,49621357.0,0,35507185.0,under_allocated
HTI,2019-07-01,2019,0.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,198485.43,under_allocated
HTI,2019-08-01,2019,5081432.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-4882946.57,over_allocated
HTI,2019-09-01,2019,2039648.0,0.501061,6.1,0.42,0.3583,7.2,49621357.0,0,47581709.0,under_allocated
HTI,2019-10-01,2019,5243361.0,0.449186,6.1,0.42,0.0,7.2,198485.43,0,-5044875.57,over_allocated
HTI,2019-11-01,2019,1054807.0,0.449186,6.1,0.42,0.0,7.2,9527300.54,0,8472493.54,under_allocated
HTI,2019-12-01,2019,0.0,0.449186,6.1,0.42,0.0,7.2,49621357.0,0,49621357.0,under_allocated
JAM,2019-01-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-02-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-03-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-04-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-05-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-06-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-07-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-08-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-09-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-10-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-11-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
JAM,2019-12-01,2019,0.0,0.10945,2.9,0.42,0.0,3.6,198485.43,0,198485.43,under_allocated
NIC,2019-01-01,2019,647595.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,-449109.57,over_allocated
NIC,2019-02-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-03-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-04-01,2019,400000.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,-201514.57,over_allocated
NIC,2019-05-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-06-01,2019,1175869.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,-977383.57,over_allocated
NIC,2019-07-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-08-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-09-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-10-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
NIC,2019-11-01,2019,462050.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,-263564.57,over_allocated
NIC,2019-12-01,2019,0.0,0.304165,4.4,37.33,0.0,6.0,198485.43,0,198485.43,under_allocated
PAN,2019-01-01,2019,0.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,198485.43,under_allocated
PAN,2019-02-01,2019,1746083.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-1547597.57,over_allocated
PAN,2019-03-01,2019,7419347.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-7220861.57,over_allocated
PAN,2019-04-01,2019,2158603.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-1960117.57,over_allocated
PAN,2019-05-01,2019,3126631.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-2928145.57,over_allocated
PAN,2019-06-01,2019,5428838.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-5230352.57,over_allocated
PAN,2019-07-01,2019,1431374.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-1232888.57,over_allocated
PAN,2019-08-01,2019,0.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,198485.43,under_allocated
PAN,2019-09-01,2019,1556560.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-1358074.57,over_allocated
PAN,2019-10-01,2019,2824915.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,-2626429.57,over_allocated
PAN,2019-11-01,2019,0.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,198485.43,under_allocated
PAN,2019-12-01,2019,0.0,0.288134,4.0,10153.0,0.0,5.6,198485.43,0,198485.43,under_allocated
PRI,2019-01-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-02-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-03-01,2019,19800.0,0.213986,,,0.0,,198485.43,0,178685.43,under_allocated
PRI,2019-04-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-05-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-06-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-07-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-08-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-09-01,2019,0.0,0.224844,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-10-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-11-01,2019,0.0,0.213986,,,0.0,,198485.43,0,198485.43,under_allocated
PRI,2019-12-01,2019,0.0,0.263986,,,0.0,,198485.43,0,198485.43,under_allocated
SLV,2019-01-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-02-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-03-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-04-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-05-01,2019,0.0,0.190533,3.7,6.42,0.2098,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-06-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-07-01,2019,2262859.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,-2064373.57,over_allocated
SLV,2019-08-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-09-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-10-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SLV,2019-11-01,2019,477282.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,-278796.57,over_allocated
SLV,2019-12-01,2019,0.0,0.160158,3.7,6.42,0.0,3.8,198485.43,0,198485.43,under_allocated
SUR,2019-01-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-02-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-03-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-04-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-05-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-06-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-07-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-08-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-09-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-10-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-11-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
SUR,2019-12-01,2019,0.0,0.189859,3.0,122.5,0.0,5.1,198485.43,0,198485.43,under_allocated
TTO,2019-01-01,2019,0.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,198485.43,under_allocated
TTO,2019-02-01,2019,1490313.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-1291827.57,over_allocated
TTO,2019-03-01,2019,6982110.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-6783624.57,over_allocated
TTO,2019-04-01,2019,2258603.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-2060117.57,over_allocated
TTO,2019-05-01,2019,3182883.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-2984397.57,over_allocated
TTO,2019-06-01,2019,3806222.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-3607736.57,over_allocated
TTO,2019-07-01,2019,3344192.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-3145706.57,over_allocated
TTO,2019-08-01,2019,0.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,198485.43,under_allocated
TTO,2019-09-01,2019,1336248.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-1137762.57,over_allocated
TTO,2019-10-01,2019,3674916.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,-3476430.57,over_allocated
TTO,2019-11-01,2019,0.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,198485.43,under_allocated
TTO,2019-12-01,2019,0.0,0.14428,3.2,2014.0,0.0,3.4,198485.43,0,198485.43,under_allocated
BHS,2020-01-01,2020,142679.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,257589.33,under_allocated
BHS,2020-02-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-03-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-04-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-05-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-06-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-07-01,2020,0.0,0.07417,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-08-01,2020,286286.0,0.074718,2.3,2.33,0.0,3.1,400268.33,0,113982.33,under_allocated
BHS,2020-09-01,2020,0.0,0.0625,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-10-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-11-01,2020,0.0,0.069288,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BHS,2020-12-01,2020,0.0,0.054356,2.3,2.33,0.0,3.1,400268.33,0,400268.33,under_allocated
BLZ,2020-01-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-02-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-03-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-04-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-05-01,2020,32635.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,367633.33,under_allocated
BLZ,2020-06-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-07-01,2020,300000.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,100268.33,under_allocated
BLZ,2020-08-01,2020,286286.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,113982.33,under_allocated
BLZ,2020-09-01,2020,0.0,0.223789,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-10-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BLZ,2020-11-01,2020,124500.0,0.266223,3.3,189.83,0.3587,5.1,400268.33,0,275768.33,under_allocated
BLZ,2020-12-01,2020,0.0,0.206146,3.3,189.83,0.0,5.1,400268.33,0,400268.33,under_allocated
BRB,2020-01-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-02-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-03-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-04-01,2020,858836.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,-458567.67,over_allocated
BRB,2020-05-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-06-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-07-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-08-01,2020,550286.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,-150017.67,over_allocated
BRB,2020-09-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-10-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
BRB,2020-11-01,2020,366282.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,33986.33,under_allocated
BRB,2020-12-01,2020,0.0,0.019614,2.1,0.42,0.0,2.6,400268.33,0,400268.33,under_allocated
