iso3,year,month,inform_risk_score,hazard_exposure,vulnerability,lack_coping_capacity,natural_hazard,socioeconomic_vulnerability,infrastructure_coping,inform_data_flag
CRI,2019,2019-03-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-04-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-05-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-06-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-07-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-08-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-09-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-10-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-11-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2019,2019-12-01,2.7,3.3,2.8,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-01-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-02-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-03-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-04-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-05-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-06-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-07-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-08-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-09-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-10-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-11-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2020,2020-12-01,2.9,3.3,3.4,2.2,5.4,2.0,1.9,inform_annual
CRI,2021,2021-01-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-02-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-03-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-04-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-05-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-06-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-07-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-08-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-09-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-10-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-11-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2021,2021-12-01,3.0,3.3,3.5,2.3,5.4,2.0,1.9,inform_annual
CRI,2022,2022-01-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-02-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-03-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-04-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-05-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-06-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-07-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-08-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-09-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-10-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-11-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2022,2022-12-01,3.1,3.3,4.0,2.3,5.4,2.0,2.0,inform_annual
CRI,2023,2023-01-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-02-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-03-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-04-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-05-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-06-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-07-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-08-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-09-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-10-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-11-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2023,2023-12-01,3.3,3.3,4.7,2.3,5.4,2.1,1.9,inform_annual
CRI,2024,2024-01-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-02-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-03-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-04-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-05-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-06-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-07-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-08-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-09-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-10-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-11-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CRI,2024,2024-12-01,3.2,3.3,4.4,2.2,5.4,2.2,1.8,inform_annual
CUB,2019,2019-01-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-02-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-03-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-04-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-05-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-06-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-07-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-08-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-09-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-10-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-11-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2019,2019-12-01,3.4,3.5,2.9,3.8,4.9,2.9,1.8,inform_annual
CUB,2020,2020-01-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-02-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-03-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-04-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-05-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-06-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-07-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-08-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-09-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-10-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-11-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2020,2020-12-01,3.3,3.5,2.8,3.8,4.9,2.6,1.8,inform_annual
CUB,2021,2021-01-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-02-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-03-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-04-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-05-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-06-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-07-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-08-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-09-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-10-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-11-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2021,2021-12-01,2.7,3.5,1.5,3.8,4.9,2.5,1.7,inform_annual
CUB,2022,2022-01-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-02-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-03-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-04-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-05-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-06-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-07-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-08-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-09-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-10-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-11-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2022,2022-12-01,2.7,3.5,1.5,3.8,4.9,2.5,1.5,inform_annual
CUB,2023,2023-01-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-02-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-03-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-04-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-05-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-06-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-07-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-08-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-09-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-10-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-11-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2023,2023-12-01,3.3,3.5,2.6,3.8,4.9,2.3,1.5,inform_annual
CUB,2024,2024-01-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-02-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-03-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-04-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-05-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-06-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-07-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-08-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-09-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-10-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-11-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
CUB,2024,2024-12-01,3.3,3.5,2.6,4.0,4.9,2.2,1.5,inform_annual
DOM,2019,2019-01-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-02-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-03-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-04-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-05-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-06-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-07-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-08-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-09-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-10-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-11-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2019,2019-12-01,4.4,4.5,3.7,5.0,6.8,3.4,3.3,inform_annual
DOM,2020,2020-01-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-02-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-03-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-04-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-05-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-06-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-07-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-08-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-09-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-10-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-11-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2020,2020-12-01,4.2,4.5,3.2,5.0,6.8,3.1,3.1,inform_annual
DOM,2021,2021-01-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-02-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-03-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-04-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-05-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-06-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-07-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-08-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-09-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-10-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-11-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2021,2021-12-01,4.3,4.4,3.7,4.9,6.7,3.2,3.0,inform_annual
DOM,2022,2022-01-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-02-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-03-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-04-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-05-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-06-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-07-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-08-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-09-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-10-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-11-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2022,2022-12-01,4.2,4.5,3.7,4.6,6.8,3.2,2.8,inform_annual
DOM,2023,2023-01-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-02-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-03-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-04-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-05-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-06-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
DOM,2023,2023-07-01,4.6,4.5,4.6,4.6,6.8,3.1,2.8,inform_annual
