iso3,year,month,source_country,source_org,dest_org,sector,amount_usd,is_cerf,is_echo,country_role
SLV,2024,2,Norway,"Norway, Government of",Norwegian Red Cross,Unearmarked,957396,False,False,tier1
SLV,2024,3,Norway,"Norway, Government of",Norwegian Refugee Council,Unearmarked,1033242,False,False,tier1
SLV,2024,3,United States,"United States of America, Government of",Norwegian Refugee Council,Protection,836571,False,False,tier1
SLV,2024,3,United States,"United States of America, Government of",Norwegian Refugee Council,Food Security,834164,False,False,tier1
SLV,2024,3,United Kingdom,"United Kingdom, Government of",Food and Agriculture Organization of the United Nations,Agriculture,630122,False,False,tier1
SLV,2024,3,Norway,"Norway, Government of",Norwegian Red Cross,Unearmarked,294229,False,False,tier1
SLV,2024,3,United States,"United States of America, Government of",Norwegian Refugee Council,Emergency Shelter and NFI,40000,False,False,tier1
SLV,2024,3,United States,"United States of America, Government of",Norwegian Refugee Council,Protection - Child Protection,36937,False,False,tier1
SLV,2024,4,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Protection - Child Protection,1459227,False,True,tier1
SLV,2024,6,United States,"United States of America, Government of",Food and Agriculture Organization of the United Nations,Food Security,1000000,False,False,tier1
SLV,2024,6,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Protection,365497,False,False,tier1
SLV,2024,6,Saudi Arabia,"Saudi Arabia (Kingdom of), Government of",World Food Programme,Food Security,263732,False,False,tier1
SLV,2024,6,United States,United States Department of State,United Nations High Commissioner for Refugees,Emergency Shelter and NFI,184692,False,False,tier1
SLV,2024,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Protection,85562,False,True,tier1
SLV,2024,6,Spain,"Spain, Government of",Spanish Agency for International Development Cooperation,Multi-sector,58950,False,False,tier1
SLV,2024,6,Multilateral,United Nations Human Settlements Programme (UN-HABITAT),United Nations High Commissioner for Refugees,Protection,42600,False,False,tier1
SLV,2024,6,Switzerland,"Switzerland, Government of",National NGOs (Confidential),Coordination and support services,26369,False,False,tier1
SLV,2024,6,Spain,Espana con ACNUR,United Nations High Commissioner for Refugees,Protection,21224,False,False,tier1
SLV,2024,6,Türkiye,"Türkiye, Government of","El Salvador, Government of",Multipurpose Cash,20000,False,False,tier1
SLV,2024,6,United States,United States Department of State,United Nations Children's Fund,Unearmarked,1,False,False,tier1
SLV,2024,7,United States,United States Department of State,United Nations High Commissioner for Refugees,Emergency Shelter and NFI,3600000,False,False,tier1
SLV,2024,8,United States,United States Department of State,United Nations Children's Fund,Multi-sector,70000,False,False,tier1
SLV,2024,9,United States,United States Department of State,International Organization for Migration,Emergency Shelter and NFI,1276347,False,False,tier1
SLV,2024,10,Norway,"Norway, Government of",Norwegian Refugee Council,Unearmarked,1129908,False,False,tier1
SLV,2024,10,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection,610000,False,False,tier1
SLV,2024,10,Canada,"Canada, Government of",International Federation of Red Cross and Red Crescent Societies,Health,29433,False,False,tier1
SLV,2024,11,Spain,"Spain, Government of",United Nations High Commissioner for Refugees,Emergency Shelter and NFI,173378,False,False,tier1
SLV,2024,11,Spain,"Spain, Government of",United Nations High Commissioner for Refugees,Protection,78300,False,False,tier1
SLV,2024,12,United States,United States Department of State,United Nations High Commissioner for Refugees,Protection,470000,False,False,tier1
SUR,2020,8,United Arab Emirates,"United Arab Emirates, Government of","Suriname, Government of",Health,346286,False,False,tier1
SUR,2020,12,United Arab Emirates,"United Arab Emirates, Government of",Organization of American States,Health,18114,False,False,tier1
SUR,2021,6,Canada,"Canada, Government of",International Federation of Red Cross and Red Crescent Societies,Multi-sector,15723,False,False,tier1
SUR,2022,8,Netherlands,"Netherlands, Government of",Oxfam,Unearmarked,219780,False,False,tier1
SUR,2023,12,United States,United States Department of State,International Organization for Migration,Multi-sector,92234,False,False,tier1
SUR,2024,6,Japan,"Japan, Government of",United Nations Industrial Development Organization,Other,4627282,False,False,tier1
SUR,2024,11,United States,United States Department of State,International Organization for Migration,Multi-sector,65227,False,False,tier1
TTO,2019,2,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Multi-sector,1490313,False,False,tier1
TTO,2019,3,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multi-sector,4100001,False,False,tier1
TTO,2019,3,United States,"United States of America, Government of",International Organization for Migration,Multi-sector,2067092,False,False,tier1
TTO,2019,3,Sweden,"Sweden, Government of",United Nations Children's Fund,Multi-sector,571994,False,False,tier1
TTO,2019,3,Sweden,"Sweden, Government of",International Organization for Migration,Multi-sector,197359,False,False,tier1
TTO,2019,3,Multilateral,International Labour Organization,International Labour Organization,Multi-sector,45664,False,False,tier1
TTO,2019,4,United States,"United States of America, Government of",United Nations Children's Fund,Multi-sector,1100000,False,False,tier1
TTO,2019,4,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Unearmarked,549995,False,False,tier1
TTO,2019,4,New Zealand,"New Zealand, Government of",United Nations High Commissioner for Refugees,Unearmarked,341530,False,False,tier1
TTO,2019,4,Iceland,"Iceland, Government of",United Nations High Commissioner for Refugees,Unearmarked,249314,False,False,tier1
TTO,2019,4,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,17764,False,False,tier1
TTO,2019,5,United States,"United States of America, Government of",International Organization for Migration,Multi-sector,2482907,False,False,tier1
TTO,2019,5,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Unearmarked,574976,False,False,tier1
TTO,2019,5,Trinidad and Tobago,"Trinidad and Tobago, Government of",International Organization for Migration,Multi-sector,125000,False,False,tier1
TTO,2019,6,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Unearmarked,1122334,False,False,tier1
TTO,2019,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Multi-sector,1053864,False,True,tier1
TTO,2019,6,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multi-sector,800001,False,False,tier1
TTO,2019,6,Canada,"Canada, Government of",World Health Organization,Health,379939,False,False,tier1
TTO,2019,6,United States,"United States of America, Government of",United Nations Children's Fund,Multi-sector,230885,False,False,tier1
TTO,2019,6,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Multi-sector,204464,False,False,tier1
TTO,2019,6,Multilateral,United Nations Children's Fund,International Organization for Migration,Coordination and support services,14735,False,False,tier1
TTO,2019,7,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Multi-sector,1931818,False,True,tier1
TTO,2019,7,Sweden,"Sweden, Government of",United Nations Children's Fund,Multi-sector,1077702,False,False,tier1
TTO,2019,7,New Zealand,"New Zealand, Government of",United Nations High Commissioner for Refugees,Unearmarked,334672,False,False,tier1
TTO,2019,9,United States,"United States of America, Government of",,Coordination and support services,1336248,False,False,tier1
TTO,2019,10,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multi-sector,3216978,False,False,tier1
TTO,2019,10,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Multi-sector,357938,False,True,tier1
TTO,2019,10,Multilateral,International Organization for Migration,International Organization for Migration,Emergency Shelter and NFI,100000,False,False,tier1
TTO,2020,1,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Protection,666473,False,False,tier1
TTO,2020,2,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Multi-sector,1100110,False,False,tier1
TTO,2020,2,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Multi-sector,1037344,False,False,tier1
TTO,2020,2,Canada,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,70703,False,False,tier1
TTO,2020,2,Thailand,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,17212,False,False,tier1
TTO,2020,2,Spain,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,9812,False,False,tier1
TTO,2020,2,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,1051,False,False,tier1
TTO,2020,2,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,762,False,False,tier1
TTO,2020,2,Netherlands,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,432,False,False,tier1
TTO,2020,2,China,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,361,False,False,tier1
TTO,2020,3,Canada,"Canada, Government of",International Organization for Migration,Unearmarked,656705,False,False,tier1
TTO,2020,3,Canada,"Canada, Government of",International Federation of Red Cross and Red Crescent Societies,Unearmarked,363636,False,False,tier1
TTO,2020,3,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,122341,False,False,tier1
TTO,2020,4,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Multi-sector,3601502,False,False,tier1
TTO,2020,4,Canada,"Canada, Government of",World Health Organization,Health,1234431,False,False,tier1
TTO,2020,4,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Multi-sector,1090909,False,False,tier1
TTO,2020,4,Canada,"Canada, Government of",United Nations High Commissioner for Refugees,Unearmarked,1073729,False,False,tier1
TTO,2020,4,Canada,UNICEF National Committee/Canada,United Nations Children's Fund,Multi-sector,996545,False,False,tier1
TTO,2020,4,United States,United States Fund for UNICEF,United Nations Children's Fund,Multi-sector,142679,False,False,tier1
TTO,2020,4,Canada,"Canada, Government of",International Organization for Migration,Coordination and support services,60305,False,False,tier1
TTO,2020,5,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multi-sector,2000000,False,False,tier1
TTO,2020,5,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Protection,700863,False,False,tier1
TTO,2020,5,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Unearmarked,406298,False,False,tier1
TTO,2020,5,Canada,"Canada, Government of",United Nations Children's Fund,Protection - Child Protection,380742,False,False,tier1
TTO,2020,5,Multilateral,United Nations Population Fund,United Nations Population Fund,Multi-sector,156000,False,False,tier1
TTO,2020,5,Multilateral,,United Nations Children's Fund,Education,52741,False,False,tier1
TTO,2020,5,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,17077,False,False,tier1
TTO,2020,6,Germany,"Germany, Government of",United Nations High Commissioner for Refugees,Multi-sector,7963595,False,False,tier1
TTO,2020,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Unearmarked,2253715,False,False,tier1
TTO,2020,6,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Multi-sector,1589320,False,False,tier1
TTO,2020,6,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,324779,False,False,tier1
TTO,2020,6,Multilateral,International Labour Organization,International Labour Organization,Unearmarked,106700,False,False,tier1
TTO,2020,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Labour Organization,Multi-sector,74887,False,False,tier1
TTO,2020,6,Estonia,"Estonia, Government of",United Nations High Commissioner for Refugees,Multi-sector,56883,False,False,tier1
TTO,2020,6,Multilateral,International Labour Organization,International Labour Organization,Multi-sector,51185,False,False,tier1
TTO,2020,6,United States,"United States of America, Government of",International Organization for Migration,Food Security,40971,False,False,tier1
TTO,2020,7,Germany,"Germany, Government of",United Nations High Commissioner for Refugees,Multi-sector,4545455,False,False,tier1
TTO,2020,7,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Protection,1655995,False,False,tier1
TTO,2020,7,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Multi-sector,783138,False,True,tier1
TTO,2020,7,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,576508,False,False,tier1
TTO,2020,7,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Unearmarked,24723,False,True,tier1
TTO,2020,8,United Arab Emirates,"United Arab Emirates, Government of","Trinidad and Tobago, Government of",Health,382286,False,False,tier1
TTO,2020,9,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Early Recovery,99926,False,False,tier1
TTO,2020,9,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,23675,False,False,tier1
TTO,2020,11,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multi-sector,2400000,False,False,tier1
TTO,2020,11,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Unearmarked,600000,False,False,tier1
TTO,2020,11,Greece,"Greece, Government of",United Nations High Commissioner for Refugees,Unearmarked,35545,False,False,tier1
TTO,2020,11,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multi-sector,17513,False,False,tier1
TTO,2020,11,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,7289,False,False,tier1
TTO,2020,12,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Organization for Migration,Multi-sector,357086,False,False,tier1
TTO,2020,12,Multilateral,European Commission,United Nations High Commissioner for Refugees,Unearmarked,123400,False,False,tier1
TTO,2021,1,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Early Recovery,253787,False,False,tier1
TTO,2021,1,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,103950,False,False,tier1
TTO,2021,1,Thailand,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,2594,False,False,tier1
TTO,2021,1,Switzerland,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,821,False,False,tier1
TTO,2021,1,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,247,False,False,tier1
TTO,2021,1,Singapore,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,49,False,False,tier1
TTO,2021,1,Mexico,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,38,False,False,tier1
TTO,2021,2,Sweden,"Sweden, Government of",United Nations High Commissioner for Refugees,Unearmarked,7317659,False,False,tier1
TTO,2021,2,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Unearmarked,400000,False,False,tier1
TTO,2021,2,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,7221,False,False,tier1
TTO,2021,2,Thailand,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,2686,False,False,tier1
TTO,2021,2,Switzerland,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,547,False,False,tier1
TTO,2021,2,Mexico,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,20,False,False,tier1
TTO,2021,3,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Education,199212,False,False,tier1
TTO,2021,3,Multilateral,United Nations Children's Fund,United Nations Children's Fund,Multi-sector,158273,False,False,tier1
TTO,2021,3,Canada,"Canada, Government of",International Labour Organization,Unearmarked,50385,False,False,tier1
TTO,2021,3,Sweden,"Sweden, Government of",United Nations Children's Fund,Multi-sector,40000,False,False,tier1
TTO,2021,3,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,14505,False,False,tier1
TTO,2021,3,Canada,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,695,False,False,tier1
TTO,2021,3,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,246,False,False,tier1
TTO,2021,3,Mexico,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,47,False,False,tier1
TTO,2021,3,Belgium,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,10,False,False,tier1
TTO,2021,4,France,"France, Government of",United Nations High Commissioner for Refugees,Unearmarked,586166,False,False,tier1
TTO,2021,4,Mexico,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,646,False,False,tier1
TTO,2021,4,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,606,False,False,tier1
TTO,2021,4,Switzerland,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,600,False,False,tier1
TTO,2021,4,Canada,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,513,False,False,tier1
TTO,2021,4,China,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,120,False,False,tier1
TTO,2021,4,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,7,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Unearmarked,3700000,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Emergency Shelter and NFI,1928185,False,False,tier1
TTO,2021,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,International Organization for Migration,Protection - Human Trafficking & Smuggling,552309,False,True,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Early Recovery,336542,False,False,tier1
TTO,2021,6,Multilateral,International Labour Organization,International Labour Organization,Early Recovery,284040,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Protection,219851,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Coordination and support services,186799,False,False,tier1
TTO,2021,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Labour Organization,Early Recovery,127625,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Food Security,78792,False,False,tier1
TTO,2021,6,Estonia,"Estonia, Government of",International Organization for Migration,Early Recovery,59666,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Protection - Human Trafficking & Smuggling,49660,False,False,tier1
TTO,2021,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,International Organization for Migration,Health,36620,False,True,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Protection - Child Protection,23985,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Protection - Gender-Based Violence,22062,False,False,tier1
TTO,2021,6,United States,"United States of America, Government of",International Organization for Migration,Health,15128,False,False,tier1
TTO,2021,6,France,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,505,False,False,tier1
TTO,2021,6,Canada,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,425,False,False,tier1
TTO,2021,6,Belgium,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,6,False,False,tier1
TTO,2021,7,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Unearmarked,1193317,False,False,tier1
TTO,2021,7,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Unearmarked,880592,False,False,tier1
TTO,2021,7,China,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,7058,False,False,tier1
TTO,2021,7,Switzerland,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,1278,False,False,tier1
TTO,2021,7,United Kingdom,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,427,False,False,tier1
TTO,2021,7,Italy,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,72,False,False,tier1
TTO,2021,7,Mexico,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,28,False,False,tier1
TTO,2021,8,Switzerland,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,4,False,False,tier1
TTO,2021,9,United States,Citigroup,International Organization for Migration,Early Recovery,39412,False,False,tier1
TTO,2022,1,United States,"United States of America, Government of",International Organization for Migration,Coordination and support services,3537696,False,False,tier1
TTO,2022,1,Sweden,"Sweden, Government of",International Organization for Migration,Early Recovery,1318971,False,False,tier1
TTO,2022,1,United States,"United States of America, Government of",International Organization for Migration,Early Recovery,138587,False,False,tier1
TTO,2022,1,United States,"United States of America, Government of",International Organization for Migration,Food Security,57148,False,False,tier1
TTO,2022,1,United States,"United States of America, Government of",International Organization for Migration,Emergency Shelter and NFI,52329,False,False,tier1
TTO,2022,1,United States,"United States of America, Government of",International Organization for Migration,Protection - Gender-Based Violence,28907,False,False,tier1
TTO,2022,1,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,592,False,False,tier1
TTO,2022,2,United States,"United States of America, Government of",United Nations Children's Fund,Coordination and support services,460000,False,False,tier1
TTO,2022,2,United States,"United States of America, Government of",United Nations Children's Fund,Multipurpose Cash,339000,False,False,tier1
TTO,2022,2,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,2213,False,False,tier1
TTO,2022,3,Japan,"Japan, Government of",United Nations Development Programme,Food Security,12250712,False,False,tier1
TTO,2022,3,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,1164653,False,False,tier1
TTO,2022,3,Colombia,"Colombia, Government of",International Organization for Migration,Coordination and support services,986195,False,False,tier1
TTO,2022,3,Canada,"Canada, Government of",United Nations Population Fund,Health,749311,False,False,tier1
TTO,2022,4,France,"France, Government of",United Nations High Commissioner for Refugees,Unearmarked,1086957,False,False,tier1
TTO,2022,4,Canada,"Canada, Government of",United Nations Office on Drugs and Crime,Early Recovery,400000,False,False,tier1
TTO,2022,4,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Protection,400000,False,False,tier1
TTO,2022,4,Colombia,"Colombia, Government of",United Nations High Commissioner for Refugees,Unearmarked,50000,False,False,tier1
TTO,2022,4,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,923,False,False,tier1
TTO,2022,5,Norway,"Norway, Government of",United Nations High Commissioner for Refugees,Unearmarked,621826,False,False,tier1
TTO,2022,5,United States,"United States of America, Government of",International Organization for Migration,Coordination and support services,58860,False,False,tier1
TTO,2022,5,United States,"United States of America, Government of",International Organization for Migration,Education,2093,False,False,tier1
TTO,2022,5,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,717,False,False,tier1
TTO,2022,6,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Unearmarked,2252252,False,False,tier1
TTO,2022,6,Luxembourg,"Luxembourg, Government of",United Nations High Commissioner for Refugees,Unearmarked,233100,False,False,tier1
TTO,2022,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Labour Organization,Early Recovery,197530,False,False,tier1
TTO,2022,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations High Commissioner for Refugees,Coordination and support services,72804,False,False,tier1
TTO,2022,6,Spain,"Spain, Government of",International Organization for Migration,Coordination and support services,63125,False,False,tier1
TTO,2022,6,Spain,"Spain, Government of",International Organization for Migration,Emergency Shelter and NFI,54108,False,False,tier1
TTO,2022,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,36779,False,False,tier1
TTO,2022,6,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,932,False,False,tier1
TTO,2022,7,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multipurpose Cash,1100000,False,False,tier1
TTO,2022,7,Multilateral,Queen's University,International Organization for Migration,Protection - Gender-Based Violence,70895,False,False,tier1
TTO,2022,7,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,703,False,False,tier1
TTO,2022,8,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Unearmarked,59302,False,False,tier1
TTO,2022,9,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Multipurpose Cash,400000,False,False,tier1
TTO,2022,9,United States,"United States of America, Government of",Pan American Development Foundation,Early Recovery,391561,False,False,tier1
TTO,2022,9,United States,"United States of America, Government of",Pan American Development Foundation,Education,273116,False,False,tier1
TTO,2022,9,United States,"United States of America, Government of",Pan American Development Foundation,Protection,248196,False,False,tier1
TTO,2022,9,United States,"United States of America, Government of",Pan American Development Foundation,Protection - Gender-Based Violence,148406,False,False,tier1
TTO,2022,10,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Multipurpose Cash,340478,False,True,tier1
TTO,2022,11,Germany,"Germany, Government of",United Nations High Commissioner for Refugees,Emergency Shelter and NFI,3600823,False,False,tier1
TTO,2022,11,Netherlands,"Netherlands, Government of",United Nations High Commissioner for Refugees,Protection - Gender-Based Violence,1028807,False,False,tier1
TTO,2022,11,Sweden,"Sweden, Government of",International Labour Organization,Early Recovery,359661,False,False,tier1
TTO,2022,12,Private,Private (individuals & organizations),United Nations High Commissioner for Refugees,Multipurpose Cash,5303,False,False,tier1
TTO,2023,3,Canada,"Canada, Government of",International Organization for Migration,Protection - Human Trafficking & Smuggling,263090,False,False,tier1
TTO,2023,3,Italy,"Italy, Government of",International Organization for Migration,Protection,196078,False,False,tier1
TTO,2023,3,United States,United States Department of State,International Organization for Migration,Unearmarked,139609,False,False,tier1
TTO,2023,4,Multilateral,United States Department of State,United Nations Children's Fund,Protection - Child Protection,262000,False,False,tier1
TTO,2023,4,Spain,"Spain, Government of",International Organization for Migration,Protection - Human Trafficking & Smuggling,85645,False,False,tier1
TTO,2023,4,Spain,"Spain, Government of",International Organization for Migration,Health,56844,False,False,tier1
TTO,2023,5,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Multipurpose Cash,330504,False,True,tier1
TTO,2023,5,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Protection - Child Protection,25787,False,True,tier1
TTO,2023,6,Ireland,"Ireland, Government of",United Nations High Commissioner for Refugees,Coordination and support services,2068252,False,False,tier1
TTO,2023,6,Sweden,"Sweden, Government of",International Organization for Migration,Early Recovery,1703671,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Coordination and support services,909631,False,False,tier1
TTO,2023,6,Canada,"Canada, Government of",United Nations Population Fund,Health,749311,False,False,tier1
TTO,2023,6,Sweden,"Sweden, Government of",International Labour Organization,Early Recovery,718043,False,False,tier1
TTO,2023,6,Canada,"Canada, Government of",United Nations Office on Drugs and Crime,Early Recovery,600000,False,False,tier1
TTO,2023,6,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Danish Refugee Council,Protection,393742,False,True,tier1
TTO,2023,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,156053,False,False,tier1
TTO,2023,6,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),International Labour Organization,Early Recovery,118653,False,False,tier1
TTO,2023,6,Spain,"Spain, Government of",International Organization for Migration,Emergency Shelter and NFI,48143,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Education,32907,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Protection - Gender-Based Violence,31093,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Emergency Shelter and NFI,29984,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Early Recovery,29913,False,False,tier1
TTO,2023,6,United States,"United States of America, Government of",International Organization for Migration,Food Security,10852,False,False,tier1
TTO,2023,7,United States,United States Department of State,International Organization for Migration,Coordination and support services,340773,False,False,tier1
TTO,2023,7,United States,United States Department of State,International Organization for Migration,Early Recovery,192012,False,False,tier1
TTO,2023,7,United States,United States Department of State,International Organization for Migration,Food Security,153610,False,False,tier1
TTO,2023,7,United States,United States Department of State,International Organization for Migration,Emergency Shelter and NFI,112809,False,False,tier1
TTO,2023,7,United States,United States Department of State,International Organization for Migration,Education,23041,False,False,tier1
TTO,2023,9,United States,United States Department of State,United Nations Children's Fund,Education,331000,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Education,260176,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Protection,204532,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Health,155661,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Early Recovery,147980,False,False,tier1
