year,ISO3,total_refugees_in,total_asylum_seekers_in,total_displaced_in,total_idps,n_origin_countries,total_refugees_out,total_asylum_seekers_out,total_displaced_out,n_destination_countries,net_displacement_pressure,month,year_month,monthly_displaced_in_baseline,monthly_displaced_out_baseline,monthly_pressure_baseline,displacement_source,country_role
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,6,2020-06,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,7,2020-07,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,8,2020-08,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,9,2020-09,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,10,2020-10,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,11,2020-11,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2020,GTM,442.0,784.0,1226.0,0.0,10.0,24544,146111,170655,24,171881.0,12,2020-12,102.17,14221.25,14323.42,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,1,2021-01,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,2,2021-02,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,3,2021-03,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,4,2021-04,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,5,2021-05,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,6,2021-06,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,7,2021-07,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,8,2021-08,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,9,2021-09,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,10,2021-10,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,11,2021-11,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2021,GTM,479.0,1470.0,1949.0,0.0,13.0,26927,160428,187355,26,189304.0,12,2021-12,162.42,15612.92,15775.33,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,1,2022-01,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,2,2022-02,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,3,2022-03,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,4,2022-04,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,5,2022-05,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,6,2022-06,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,7,2022-07,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,8,2022-08,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,9,2022-09,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,10,2022-10,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,11,2022-11,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2022,GTM,701.0,1519.0,2220.0,0.0,16.0,30259,166901,197160,27,199380.0,12,2022-12,185.0,16430.0,16615.0,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,1,2023-01,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,2,2023-02,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,3,2023-03,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,4,2023-04,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,5,2023-05,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,6,2023-06,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,7,2023-07,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,8,2023-08,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,9,2023-09,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,10,2023-10,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,11,2023-11,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2023,GTM,989.0,2051.0,3040.0,0.0,20.0,34010,176035,210045,28,213085.0,12,2023-12,253.33,17503.75,17757.08,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,1,2024-01,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,2,2024-02,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,3,2024-03,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,4,2024-04,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,5,2024-05,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,6,2024-06,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,7,2024-07,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,8,2024-08,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,9,2024-09,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,10,2024-10,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,11,2024-11,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2024,GTM,1306.0,3370.0,4676.0,0.0,26.0,36323,195319,231642,26,236318.0,12,2024-12,389.67,19303.5,19693.17,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,1,2019-01,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,2,2019-02,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,3,2019-03,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,4,2019-04,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,5,2019-05,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,6,2019-06,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,7,2019-07,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,8,2019-08,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,9,2019-09,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,10,2019-10,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,11,2019-11,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2019,GUY,14.0,57.0,71.0,0.0,3.0,284,676,960,9,1031.0,12,2019-12,5.92,80.0,85.92,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,1,2020-01,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,2,2020-02,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,3,2020-03,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,4,2020-04,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,5,2020-05,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,6,2020-06,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,7,2020-07,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,8,2020-08,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,9,2020-09,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,10,2020-10,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,11,2020-11,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2020,GUY,23.0,72.0,95.0,0.0,4.0,267,708,975,8,1070.0,12,2020-12,7.92,81.25,89.17,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,1,2021-01,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,2,2021-02,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,3,2021-03,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,4,2021-04,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,5,2021-05,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,6,2021-06,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,7,2021-07,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,8,2021-08,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,9,2021-09,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,10,2021-10,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,11,2021-11,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2021,GUY,40.0,94.0,134.0,0.0,5.0,285,856,1141,13,1275.0,12,2021-12,11.17,95.08,106.25,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,1,2022-01,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,2,2022-02,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,3,2022-03,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,4,2022-04,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,5,2022-05,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,6,2022-06,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,7,2022-07,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,8,2022-08,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,9,2022-09,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,10,2022-10,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,11,2022-11,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2022,GUY,12.0,163.0,175.0,0.0,7.0,250,929,1179,12,1354.0,12,2022-12,14.58,98.25,112.83,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,1,2023-01,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,2,2023-02,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,3,2023-03,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,4,2023-04,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,5,2023-05,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,6,2023-06,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,7,2023-07,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,8,2023-08,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,9,2023-09,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,10,2023-10,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,11,2023-11,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2023,GUY,27.0,55.0,82.0,0.0,4.0,248,1265,1513,13,1595.0,12,2023-12,6.83,126.08,132.92,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,1,2024-01,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,2,2024-02,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,3,2024-03,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,4,2024-04,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,5,2024-05,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,6,2024-06,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,7,2024-07,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,8,2024-08,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,9,2024-09,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,10,2024-10,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,11,2024-11,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2024,GUY,27.0,52.0,79.0,0.0,4.0,313,1591,1904,12,1983.0,12,2024-12,6.58,158.67,165.25,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,1,2019-01,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,2,2019-02,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,3,2019-03,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,4,2019-04,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,5,2019-05,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,6,2019-06,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,7,2019-07,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,8,2019-08,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,9,2019-09,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,10,2019-10,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,11,2019-11,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2019,HND,75.0,109.0,184.0,247090.0,5.0,26351,122480,148831,30,149015.0,12,2019-12,15.33,12402.58,12417.92,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,1,2020-01,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,2,2020-02,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,3,2020-03,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,4,2020-04,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,5,2020-05,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,6,2020-06,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,7,2020-07,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,8,2020-08,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,9,2020-09,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,10,2020-10,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,11,2020-11,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2020,HND,85.0,116.0,201.0,247090.0,8.0,34456,148935,183391,32,183592.0,12,2020-12,16.75,15282.58,15299.33,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,1,2021-01,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,2,2021-02,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,3,2021-03,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,4,2021-04,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,5,2021-05,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,6,2021-06,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,7,2021-07,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,8,2021-08,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,9,2021-09,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,10,2021-10,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,11,2021-11,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2021,HND,144.0,99.0,243.0,247090.0,8.0,51687,169994,221681,31,221924.0,12,2021-12,20.25,18473.42,18493.67,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,1,2022-01,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,2,2022-02,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,3,2022-03,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,4,2022-04,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,5,2022-05,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,6,2022-06,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,7,2022-07,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,8,2022-08,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,9,2022-09,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,10,2022-10,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,11,2022-11,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
2022,HND,165.0,107.0,272.0,247090.0,9.0,64785,195584,260369,32,260641.0,12,2022-12,22.67,21697.42,21720.08,unhcr_annual_proxy,tier1
