iso3,flow_id,source_org,source_country,dest_org,dest_country,description,sector,amount_usd,funding_status,boundary,dest_usage_year,flow_date
VEN,236898,"France, Government of",France,Meals4Hope,"Venezuela, Bolivarian Republic of","Multisector project for  NUTRITION, FOOD SECURITY, WASH and PROTECION",Protection,14829,paid,incoming,2021,2021-03-30
VEN,236899,"France, Government of",France,Meals4Hope,"Venezuela, Bolivarian Republic of","Multisector project for  NUTRITION, FOOD SECURITY, WASH and PROTECION",Nutrition,158847,paid,incoming,2021,2021-03-30
VEN,236923,"United States of America, Government of",United States,Office for the Coordination of Humanitarian Affairs,"Venezuela, Bolivarian Republic of",Venezuela support    [OCT 8633];[720BHA21IO00078],Coordination and support services,1000000,paid,incoming,2021,2021-08-06
VEN,237021,"Sweden, Government of",Sweden,World Food Programme,"Venezuela, Bolivarian Republic of",Mid Year Review,Food Security,1169317,commitment,incoming,2021,2021-08-05
VEN,237032,"Sweden, Government of",Sweden,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Seguridad alimentaria y medios de vida para la población afectada por la situación humanitaria,Food Security,584659,commitment,incoming,2021,2021-08-05
VEN,237156,European Commission's Humanitarian Aid and Civil Protection Department,,Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regional action to assist migrants and population in crisis situation in Venezuela, Colombia and Ecuador (part of ECHO/-AM/BUD/2021/91064)",Water Sanitation Hygiene,1251643,commitment,incoming,2021,2021-08-06
VEN,237157,European Commission's Humanitarian Aid and Civil Protection Department,,Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regional action to assist migrants and population in crisis situation in Venezuela, Colombia and Ecuador (part of ECHO/-AM/BUD/2021/91064)",Education,1251643,commitment,incoming,2021,2021-08-06
VEN,237158,European Commission's Humanitarian Aid and Civil Protection Department,,Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regional action to assist migrants and population in crisis situation in Venezuela, Colombia and Ecuador (part of ECHO/-AM/BUD/2021/91064)",Protection,750986,commitment,incoming,2021,2021-08-06
VEN,237159,European Commission's Humanitarian Aid and Civil Protection Department,,Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regional action to assist migrants and population in crisis situation in Venezuela, Colombia and Ecuador (part of ECHO/-AM/BUD/2021/91064)",Health,1501971,commitment,incoming,2021,2021-08-06
VEN,237289,"Switzerland, Government of",Switzerland,World Food Programme,"Venezuela, Bolivarian Republic of",Food Security (7F-10811.01),,1102536,paid,incoming,2021,2021-07-31
VEN,237320,"France, Government of",France,Alimenta La Solidaridad,"Venezuela, Bolivarian Republic of",Contribuer à garantir la sécurité alimentaire et une nutrition de qualité,Nutrition,472255,commitment,incoming,2021,2021-08-11
VEN,237321,"France, Government of",France,Dividendo Voluntario para la Comunidad,"Venezuela, Bolivarian Republic of",Contribuer à garantir la sécurité alimentaire et une nutrition de qualité. Cantines scolaires.,Food Security,416171,commitment,incoming,2021,2021-08-11
VEN,237322,"France, Government of",France,Meals4Hope,"Venezuela, Bolivarian Republic of","Appui à la résilience, lutte contre la malnutrition",Nutrition,416171,commitment,incoming,2021,2021-08-11
VEN,237455,"France, Government of",France,World Food Programme,"Venezuela, Bolivarian Republic of",Cantines scolaires,Food Security,297265,commitment,incoming,2021,2021-08-11
VEN,237528,European Commission's Humanitarian Aid and Civil Protection Department,,CARE France,"Venezuela, Bolivarian Republic of","Without Border 2021 – Improving access to sexual and reproductive health and protection services for people affected by the Venezuelan crisis in Colombia, Ecuador and Venezuela",Health,4161712,commitment,incoming,2021,2021-08-12
VEN,237529,European Commission's Humanitarian Aid and Civil Protection Department,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Improving the living conditions of vulnerable Venezuelans through direct humanitarian assistance, data collection and analysis, and strengthening regional coordination mechanisms (ECHO/-AM/BUD/2021/91066)",Emergency Shelter and NFI,4399524,paid,incoming,2021,2021-08-13
VEN,237530,European Commission's Humanitarian Aid and Civil Protection Department,,Asociación Civil Fe y Alegría Venezuela,"Venezuela, Bolivarian Republic of",Safe and protective schools to provide equal access to quality education in Venezuela,,1,commitment,incoming,2023,2021-08-12
VEN,237557,,"Venezuela, Bolivarian Republic of",Asociación Civil Fe y Alegría Venezuela,"Venezuela, Bolivarian Republic of",Safe and protective schools to provide equal access to quality education in Venezuela (part of ECHO/-AM/BUD/2021/91063),Education,1426873,commitment,internal,2021,2021-08-12
VEN,237908,European Commission's Humanitarian Aid and Civil Protection Department,,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of",Emergency interventions to ensure protection and life-saving humanitarian assistance to vulnerable populations affected by the crisis in Venezuela in the context of the COVID-19 outbreak and its aftermath (part of ECHO/-AM/BUD/2021/91062),Coordination and support services,4176282,commitment,incoming,2021,2021-05-31
VEN,238019,"Germany, Government of",Germany,German Federal Foreign Office Auswärtiges Amt,"Venezuela, Bolivarian Republic of","Humanitarian assistance in Venezuela, Colombia, Ecuador and Peru
-- German Federal Foreign Office",Protection,76417,commitment,incoming,2021,2021-08-21
VEN,238069,"United States of America, Government of",United States,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Water, Sanitation and Hygiene,Humanitarian Coordination and Info Management,Agriculture and Food Security ( USAID/OFDA)",Food Security,924919,paid,incoming,2021,2019-09-19
VEN,238071,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Humanitarian assistance and protection for people affected by the crisis in Venezuela,Water Sanitation Hygiene,681818,paid,incoming,2021,2020-06-01
VEN,238072,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Humanitarian assistance and protection for people affected by the crisis in Venezuela,Protection,1392045,paid,incoming,2020,2021-06-01
VEN,238074,European Commission's Humanitarian Aid and Civil Protection Department,,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Humanitarian assistance and protection for people affected by the crisis in Venezuela,Protection - Child Protection,696023,paid,incoming,2021,2021-06-01
VEN,238075,"Norway, Government of",Norway,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Multi-core competency humanitarian assistance to people affected by the Venezuelan crisis,Water Sanitation Hygiene,1127479,paid,incoming,2021,2020-01-01
VEN,238076,"Sweden, Government of",Sweden,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Multi-core compentency humanitarian assistance to people affected by the Venezuelan crisis,Protection,1390969,paid,incoming,2021,2020-01-01
VEN,238151,"Switzerland, Government of",Switzerland,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Integrated Humanitarian Response Focused on Food Security, Legal Assistance and Education",,0,commitment,incoming,2021,2020-11-01
VEN,238153,"Switzerland, Government of",Switzerland,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Integrated Humanitarian Response Focused on Food Security, Legal Assistance and Education",Protection - Child Protection,437637,paid,incoming,2021,2020-11-01
VEN,238155,"United States of America, Government of",United States,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Emergency WASH Assistance to Crisis-Affected Populations in Venezuela,Water Sanitation Hygiene,200000,paid,incoming,2021,2020-09-01
VEN,238158,United Nations Children's Fund,,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Humanitarian assistance for the improvement of public health and dignity of the vulnerable population affected by the economic crisis in Bolivar, Tachira and Zulia, including immediate response to COVID-19 - Venezuela",Water Sanitation Hygiene,1338295,paid,incoming,2020,2020-06-23
VEN,238160,United Nations Children's Fund,,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Humanitarian assistance for the improvement of public health and dignity of the vulnerable population affected by the economic crisis in Bolivar, Tachira and Zulia, including immediate response to COVID-19 - Venezuela",Water Sanitation Hygiene,1085227,paid,incoming,2021,2020-06-23
VEN,238168,Central Emergency Response Fund,,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of",Strengthening of protection services in Venezuela,,0,paid,incoming,2021,2021-08-25
VEN,238169,Central Emergency Response Fund,,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of",Strengthening of protection services in Venezuela (part of 21-UF-HCR-015),Protection,650000,paid,incoming,2021,2021-08-25
VEN,238170,Central Emergency Response Fund,,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of",Strengthening of protection services in Venezuela (part of 21-UF-HCR-015),Emergency Shelter and NFI,650000,paid,incoming,2021,2021-08-25
VEN,238171,Central Emergency Response Fund,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Protection assistance for women, girls and migrants at risk of GBV and human trafficking in Venezuela",Emergency Shelter and NFI,0,paid,incoming,2021,2021-08-25
VEN,238173,Central Emergency Response Fund,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Protection assistance for women, girls and migrants at risk of GBV and human trafficking in Venezuela",Health,60000,paid,incoming,2021,2021-08-25
VEN,238174,Central Emergency Response Fund,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Protection assistance for women, girls and migrants at risk of GBV and human trafficking in Venezuela",Emergency Shelter and NFI,360000,paid,incoming,2021,2021-08-25
VEN,238175,Central Emergency Response Fund,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Protection assistance for women, girls and migrants at risk of GBV and human trafficking in Venezuela",Protection,510000,paid,incoming,2021,2021-08-25
VEN,238176,Central Emergency Response Fund,,World Health Organization,"Venezuela, Bolivarian Republic of",Improve access to and capacity of health services to provide emergency primary care to Venezuelans,Health,899993,paid,incoming,2021,2021-08-27
VEN,238242,"Portugal, Government of",Portugal,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of","Support of UNHCR operations with Venezuelan miggrants and refugees in Colombia, preferably targeting women and children",,118906,commitment,incoming,2021,2021-08-24
VEN,238594,Qatar Charity,Qatar,Qatar Charity,"Venezuela, Bolivarian Republic of",COVID Response,COVID-19,290150,paid,incoming,2021,2021-04-05
VEN,238795,Office for the Coordination of Humanitarian Affairs,,Office for the Coordination of Humanitarian Affairs,"Venezuela, Bolivarian Republic of","Venezuela support [Donor:O543, Recipient:VSP]",Coordination and support services,268094,paid,incoming,2021,2021-08-27
VEN,238872,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Provision of life-saving support to vulnerable and at-risk children and mothers in vulnerable municipalities in Venezuela,,0,paid,incoming,2021,2021-09-07
VEN,238873,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Provision of life-saving support to vulnerable and at-risk children and mothers in vulnerable municipalities in Venezuela,Education,425000,paid,incoming,2021,2021-09-07
VEN,238874,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Provision of life-saving support to vulnerable and at-risk children and mothers in vulnerable municipalities in Venezuela,Health,575000,paid,incoming,2021,2021-09-07
VEN,238875,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Provision of life-saving support to vulnerable and at-risk children and mothers in vulnerable municipalities in Venezuela,Nutrition,850000,paid,incoming,2021,2021-09-07
VEN,238876,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Provision of life-saving support to vulnerable and at-risk children and mothers in vulnerable municipalities in Venezuela,Protection - Child Protection,650000,paid,incoming,2021,2021-09-07
VEN,238877,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Promoting inclusion for children with disabilities in Venezuela,,0,paid,incoming,2021,2021-09-02
VEN,238878,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Promoting inclusion for children with disabilities in Venezuela,Education,200000,paid,incoming,2021,2021-09-02
VEN,238879,Central Emergency Response Fund,,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Promoting inclusion for children with disabilities in Venezuela,Protection - Child Protection,200000,paid,incoming,2021,2021-09-02
VEN,238880,Central Emergency Response Fund,,United Nations Population Fund,"Venezuela, Bolivarian Republic of",UOH87/Responding to the SRH needs of the most affected and vulnerable populations through the MISP in Venezuela,Health,652858,paid,incoming,2021,2021-09-08
VEN,238901,European Commission's Humanitarian Aid and Civil Protection Department,,Pan-American Health Organization (World Health Organization),"Venezuela, Bolivarian Republic of",Improving access to safe and quality essential health services to Venezuelans in situation of vulnerability (ECHO/-AM/BUD/2021/91068),,0,commitment,incoming,2023,2021-09-01
VEN,238934,Central Emergency Response Fund,,World Food Programme,"Venezuela, Bolivarian Republic of",Emergency school meals programme in special education schools,,0,paid,incoming,2021,2021-09-09
VEN,238935,Central Emergency Response Fund,,World Food Programme,"Venezuela, Bolivarian Republic of",Emergency school meals programme in special education schools,Food Security,400000,paid,incoming,2021,2021-09-09
VEN,238938,Central Emergency Response Fund,,United Nations Population Fund,"Venezuela, Bolivarian Republic of",Tackling Gender-based violence against women and girls with disabilities affected by the Venezuela humanitarian crisis,,0,paid,incoming,2021,2021-09-08
VEN,239080,"Spain, Government of",Spain,,"Venezuela, Bolivarian Republic of",Humanitarian assistance,,423729,commitment,incoming,2021,2021-05-30
VEN,239086,"Spain, Government of",Spain,UN agencies and NGOs (Confidential),"Venezuela, Bolivarian Republic of",Humanitarian assistance,,726392,commitment,incoming,2021,2021-05-30
VEN,239087,"Spain, Government of",Spain,UN agencies and NGOs (Confidential),"Venezuela, Bolivarian Republic of",Humanitarian assistance,,1755448,commitment,incoming,2021,2021-05-30
VEN,239095,"Spain, Government of",Spain,,Colombia,Humanitarian assistance,,2421308,commitment,incoming,2021,2021-05-30
VEN,239097,"Spain, Government of",Spain,UN agencies and NGOs (Confidential),Colombia,Humanitarian assistance,,3874092,commitment,incoming,2021,2021-05-30
VEN,239114,"Spain, Government of",Spain,UN agencies and NGOs (Confidential),"Venezuela, Bolivarian Republic of",Humanitarian assistance,,968523,commitment,incoming,2021,2021-05-30
VEN,239814,European Commission's Humanitarian Aid and Civil Protection Department,,World Food Programme,"Venezuela, Bolivarian Republic of","Comprehensive response addressing education needs, food insecurity and socio-economic vulnerabilities of affected populations in Venezuela and Colombia, with a focus on children, and vulnerable indigenous and migrant populations.",,2,commitment,incoming,2023,2021-09-21
VEN,240203,"United States of America, Government of",United States,United Nations High Commissioner for Refugees,"Venezuela, Bolivarian Republic of",GUSA02 - Venezuelans - 2021,Multi-sector,5700000,paid,incoming,2021,2021-06-30
VEN,240442,European Commission's Humanitarian Aid and Civil Protection Department,,Médicos del Mundo Spain,"Venezuela, Bolivarian Republic of","Contribute to the provision of integrated health, MHPSS and WASH services of the most vulnerable populations, including preventionof the spread of COVID-19, in Sucre State of Venezuela.",Health,2558140,commitment,incoming,2021,2021-10-04
VEN,240629,European Commission's Humanitarian Aid and Civil Protection Department,,Première Urgence Internationale,"Venezuela, Bolivarian Republic of","Addressing the most urgent needs of populations affected by the Venezuelan crisis through a multi-sectoral integrated assistance, including COVID-19 programming",Health,2227433,commitment,incoming,2021,2021-04-20
VEN,241045,"Norway, Government of",Norway,United Nations Population Fund,"Venezuela, Bolivarian Republic of",NOA84/SGBV support to UNFPA Venezuela 2021-2022 Appeal (QZA - 21 / 0228),Protection - Gender-Based Violence,352237,paid,incoming,2021,2021-07-05
VEN,241046,"Norway, Government of",Norway,United Nations Children's Fund,"Venezuela, Bolivarian Republic of",Health/COVID-19 vaccination program 2 mill NOK / education in emergency 1 mill NOK	UNICEF (CBK),Health,865951,commitment,incoming,2021,2021-07-01
VEN,241211,"Canada, Government of",Canada,National NGOs (Confidential),"Venezuela, Bolivarian Republic of",Multisector humanitarian response in Venezuela. (P010268001),Multi-sector,593354,paid,incoming,2021,2021-04-20
VEN,241314,"Canada, Government of",Canada,International Federation of Red Cross and Red Crescent Societies,"Venezuela, Bolivarian Republic of",In response to flooding in Venezuela,Multi-sector,23585,paid,incoming,2021,2021-09-03
VEN,242313,"Norway, Government of",Norway,United Nations Population Fund,"Venezuela, Bolivarian Republic of",part of NOA81/GBV/Venezuela Humanitarian Response Plan 2021/ Contribution to combat sexual and gender-based violence (SGBV) in humanitarian crises as per the 2020 Humanitarian Action Overview/Appeals (part of QZA-20/0158-7),Protection - Gender-Based Violence,69924,paid,incoming,2021,2021-11-01
VEN,242316,Central Emergency Response Fund,,United Nations Population Fund,"Venezuela, Bolivarian Republic of",part of UOH87/SRH/Venezuela Humanitarian Response Plan 2021/Responding to the SRH needs of the most affected and vulnerable populations through the MISP in Venezuela (part of 21-UF-FPA-018),Health,647142,paid,incoming,2021,2021-11-01
VEN,242317,United Nations Population Fund,"Venezuela, Bolivarian Republic of",United Nations Population Fund,"Venezuela, Bolivarian Republic of",part of UOH88/GBV/Tackling Gender-based violence against women and girls with disabilities affected by the Venezuela humanitarian crisis (part of 21-UF-FPA-019),Protection - Child Protection,100000,paid,internal,2021,2021-11-01
VEN,242318,United Nations Population Fund,Global,United Nations Population Fund,"Venezuela, Bolivarian Republic of",part of UOH70/GBV/Venezuela Humanitarian Response Plan 2021/Life-saving multisectoral GBV response services are accessible to women and girls and delivered through a survivor centred approach (part of 20-RR-FPA-042),Protection - Gender-Based Violence,916746,paid,incoming,2021,2021-11-01
VEN,242319,United Nations Population Fund,,United Nations Population Fund,"Venezuela, Bolivarian Republic of",3006E/GBV/Venezuela Humanitarian Response Plan 2021 (UNFPA Emergency Fund (EF)/UNFPA Regular Resources),Protection - Gender-Based Violence,238706,paid,incoming,2021,2021-11-01
VEN,242320,United Nations Population Fund,,United Nations Population Fund,"Venezuela, Bolivarian Republic of",3006E/SRH/Venezuela Humanitarian Response Plan 2021 (UNFPA Emergency Fund (EF)/UNFPA Regular Resources),Health,238706,paid,incoming,2021,2021-11-01
VEN,242994,"Canada, Government of",Canada,Adventist Development and Relief Agency,"Venezuela, Bolivarian Republic of",Food Assistance in Venezuela,Food Security,556439,commitment,incoming,2021,2021-11-16
VEN,243522,"United States of America, Government of",United States,International NGOs (Confidential),"Venezuela, Bolivarian Republic of",Third Party Monitoring: Venezuela /  Monitoring/Evaluation (USAID/BHA),Coordination and support services,3165738,commitment,incoming,2021,2021-09-21
VEN,243523,"United States of America, Government of",United States,International NGOs (Confidential),"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Food Assistance, Water, Sanitation and Hygiene  (USAID/BHA)",Food Security,3500000,commitment,incoming,2021,2021-09-10
VEN,243525,"United States of America, Government of",United States,International NGOs (Confidential),"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Water, Sanitation and Hygiene, Protection (USAID/BHA)",Water Sanitation Hygiene,9200000,commitment,incoming,2021,2021-07-29
VEN,243526,"United States of America, Government of",United States,UN agencies and NGOs (Confidential),"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Food Assistance, Health, Water, Sanitation and Hygiene (USAID/BHA)",Food Security,3516367,commitment,incoming,2021,2021-09-20
VEN,243527,"United States of America, Government of",United States,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Water, Sanitation and Hygiene, Humanitarian Coordination and Info Management  (USAID/BHA)",,0,paid,incoming,2021,2021-08-13
VEN,243530,"United States of America, Government of",United States,,"Venezuela, Bolivarian Republic of",Venezuela Inside/CE:  Other Obligations to Date  (USAID/BHA),,122801,commitment,incoming,2021,2021-11-05
VEN,243532,"United States of America, Government of",United States,International NGOs (Confidential),"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Health, Water, Sanitation and Hygiene, Protection  (USAID/BHA)",Health,9000000,commitment,incoming,2021,2021-09-10
VEN,243536,"United States of America, Government of",United States,UN agencies and NGOs (Confidential),"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Health, Protection (USAID/BHA)",Protection - Child Protection,2500000,commitment,incoming,2021,2021-07-27
VEN,243542,"United States of America, Government of",United States,United Nations Children's Fund,"Venezuela, Bolivarian Republic of","Venezuela Inside/CE: Health, Water, Sanitation and Hygiene, Protection, Nutrition (USAID/BHA)",Health,31000000,commitment,incoming,2021,2023-01-16
VEN,243546,"United States of America, Government of",United States,,"Venezuela, Bolivarian Republic of",Venezuela Regional/CE: Program Support	 (USAID/BHA),,57293,commitment,incoming,2021,2021-11-05
VEN,243679,"Norway, Government of",Norway,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Annual Allocation 2021,Multi-sector,1170451,paid,incoming,2021,2021-11-19
VEN,243800,"Switzerland, Government of",Switzerland,Action Contre la Faim - Action Against Hunger International,"Venezuela, Bolivarian Republic of","VEN, ACH: Multisectorial Emergency Response. 2021/2023 (7F-10336.02)",,1,commitment,incoming,2023,2021-10-31
VEN,243810,"Switzerland, Government of",Switzerland,Action Contre la Faim - Action Against Hunger International,"Venezuela, Bolivarian Republic of","VEN, ACH: Multisectorial Emergency Response. 2021/2023 (7F-10336.02)",Multi-sector,218579,commitment,incoming,2021,2021-10-31
VEN,243820,"Sweden, Government of",Sweden,Norwegian Refugee Council,"Venezuela, Bolivarian Republic of",Annual Allocation 2021,Multi-sector,1558192,paid,incoming,2021,2021-11-19
VEN,243912,"Switzerland, Government of",Switzerland,International Federation of Red Cross and Red Crescent Societies,"Venezuela, Bolivarian Republic of","Venezuela, IFRC: Health, Protection and Capacity Building VRC.  Multi-year, 2021/2023, total amount CHF 626, 850 (7F-10040.03)",,2734,commitment,incoming,2021,2021-10-01
VEN,243913,"Switzerland, Government of",Switzerland,International Federation of Red Cross and Red Crescent Societies,"Venezuela, Bolivarian Republic of","Venezuela, IFRC: Health, Protection and Capacity Building VRC.  Multi-year, 2021/2023. 2021 portion total amount CHF 150,000 (7F-10040.03)",Health,163934,commitment,incoming,2021,2021-10-01
VEN,244229,"Spain, Government of",Spain,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Venezuela Humanitarian Fund (VHF)  [OCT 9982],,563063,paid,incoming,2021,2021-12-13
VEN,244375,"Norway, Government of",Norway,Caritas Norway,"Venezuela, Bolivarian Republic of","Humanitarian assistance Venezuela. Lifesaving food and necessary non-food items assistance, protection and WASH in line with humanitarian principles.   (QZA-20/0053-5)",Water Sanitation Hygiene,295753,commitment,incoming,2021,2021-10-08
VEN,244601,"Ireland, Government of",Ireland,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Venezuela Humanitarian Fund (VHF)   [OCT 10082],,563063,paid,incoming,2021,2021-12-13
VEN,244773,"United Kingdom, Government of",United Kingdom,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Venezuela Humanitarian Fund (VHF)  [OCT 10085],,329381,paid,incoming,2021,2022-04-12
VEN,244890,Central Emergency Response Fund,,International Organization for Migration,"Venezuela, Bolivarian Republic of","Protection assistance for women, girls and migrants at risk of GBV and human trafficking in Venezuela",Food Security,70000,paid,incoming,2021,2021-08-25
VEN,244998,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione E Sviluppo - CESVI,"Venezuela, Bolivarian Republic of","Fortaleciendo la resiliencia comunitaria para la prevención, mitigación y respuesta a los riesgos de protección en la Cota 905 y La Vega",Protection,224999,paid,internal,2021,2021-12-14
VEN,244999,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione E Sviluppo - CESVI,"Venezuela, Bolivarian Republic of","Fortaleciendo la resiliencia comunitaria para la prevención, mitigación y respuesta a los riesgos de protección en la Cota 905 y La Vega",Water Sanitation Hygiene,89999,paid,internal,2021,2021-12-14
VEN,245000,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione E Sviluppo - CESVI,"Venezuela, Bolivarian Republic of","Fortaleciendo la resiliencia comunitaria para la prevención, mitigación y respuesta a los riesgos de protección en la Cota 905 y La Vega",Emergency Shelter and NFI,109999,paid,internal,2021,2021-12-14
VEN,245001,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione E Sviluppo - CESVI,"Venezuela, Bolivarian Republic of","Fortaleciendo la resiliencia comunitaria para la prevención, mitigación y respuesta a los riesgos de protección en la Cota 905 y La Vega",Food Security,74999,paid,internal,2021,2021-12-14
VEN,245032,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",TECHO,"Venezuela, Bolivarian Republic of","Programa de intervenciones multisectoriales orientadas al fortalecimiento de capacidades en comunidades indígenas pertenecientes a etnias Wayuu, Pemón, Waraos, Jivi y E´ñepa de los estados Zulia, Delta Amacuro y Bolívar.",Emergency Shelter and NFI,204992,paid,internal,2021,2021-12-15
VEN,245033,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",TECHO,"Venezuela, Bolivarian Republic of","Programa de intervenciones multisectoriales orientadas al fortalecimiento de capacidades en comunidades indígenas pertenecientes a etnias Wayuu, Pemón, Waraos, Jivi y E´ñepa de los estados Zulia, Delta Amacuro y Bolívar.",Food Security,89996,paid,internal,2021,2021-12-15
VEN,245034,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",TECHO,"Venezuela, Bolivarian Republic of","Programa de intervenciones multisectoriales orientadas al fortalecimiento de capacidades en comunidades indígenas pertenecientes a etnias Wayuu, Pemón, Waraos, Jivi y E´ñepa de los estados Zulia, Delta Amacuro y Bolívar.",Water Sanitation Hygiene,149994,paid,internal,2021,2021-12-15
VEN,245035,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",TECHO,"Venezuela, Bolivarian Republic of","Programa de intervenciones multisectoriales orientadas al fortalecimiento de capacidades en comunidades indígenas pertenecientes a etnias Wayuu, Pemón, Waraos, Jivi y E´ñepa de los estados Zulia, Delta Amacuro y Bolívar.",Protection,54997,paid,internal,2021,2021-12-15
VEN,245036,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Fe y Alegría Venezuela,"Venezuela, Bolivarian Republic of",Asegurar un regreso a clases seguro para Niños Niñas y Adolescentes en condición de vulnerabilidad a través de una estrategia de apoyo pedagógico para maestros y maestras,Education,465981,paid,internal,2021,2021-12-15
VEN,245037,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Venezolana de Educación Católica,"Venezuela, Bolivarian Republic of",Retorno a clases seguro de NNA fuera del sistema educativo o en riesgo de abandono en el estado Delta Amacuro.,Education,144002,paid,internal,2021,2021-12-15
VEN,245038,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Venezolana de Educación Católica,"Venezuela, Bolivarian Republic of",Retorno a clases seguro de NNA fuera del sistema educativo o en riesgo de abandono en el estado Delta Amacuro.,Water Sanitation Hygiene,56000,paid,internal,2021,2021-12-15
VEN,245039,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Hebrew Immigrant Aid Society,"Venezuela, Bolivarian Republic of",Fortalecimiento de la resiliencia y medios de vida bajo un enfoque de protección a población indígena en el municipio Machiques de Perijá en el Zulia y la Gran Sabana del estado Bolívar.,Food Security,289334,paid,internal,2021,2021-12-15
VEN,245040,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Hebrew Immigrant Aid Society,"Venezuela, Bolivarian Republic of",Fortalecimiento de la resiliencia y medios de vida bajo un enfoque de protección a población indígena en el municipio Machiques de Perijá en el Zulia y la Gran Sabana del estado Bolívar.,Food Security,136835,paid,internal,2021,2021-12-15
VEN,245041,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Hebrew Immigrant Aid Society,"Venezuela, Bolivarian Republic of",Fortalecimiento de la resiliencia y medios de vida bajo un enfoque de protección a población indígena en el municipio Machiques de Perijá en el Zulia y la Gran Sabana del estado Bolívar.,Protection,18823,paid,internal,2021,2021-12-15
VEN,245042,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer los liderazgos positivos de las mujeres a partir de la restitución de la dignidad en materia de VBG y la rehabilitación de espacios comunitarios para su acción en la parroquia La Vega, del Distrito Capital.",Food Security,79985,paid,internal,2021,2021-12-15
